gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,Blue_bot_champ_meta_wr,Blue_jng_champ_meta_wr,Blue_mid_champ_meta_wr,Blue_sup_champ_meta_wr,Blue_top_champ_meta_wr,Red_bot_champ_meta_wr,Red_jng_champ_meta_wr,Red_mid_champ_meta_wr,Red_sup_champ_meta_wr,Red_top_champ_meta_wr,Blue_Team_Strength,Red_Team_Strength,blue_win_label
LOLTMNT01_74907,Lucian,Sejuani,Karma,Nami,Renekton,Zeri,Xin Zhao,Ahri,Lulu,Gragas,1.0,0.5,0.5,1.0,0.0,0.5,0.25,0.6666666666666666,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.525,0.5116279069767442,0.38095238095238093,0.5789473684210527,0.5,0.3888888888888889,0.3953488372093023,0.55,0.5,0.4,0.5219298245614035,0.6096491228070176,1
LOLTMNT01_74926,Varus,Viego,Taliyah,Rell,Renekton,Zeri,Lee Sin,Ahri,Rakan,Gnar,1.0,0.5,1.0,0.0,0.5,0.3333333333333333,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.54,0.35294117647058826,0.46,0.56,0.5416666666666666,0.3684210526315789,0.6,0.5454545454545454,0.5666666666666667,0.6071428571428571,0.5198412698412699,0.5992063492063492,0
LOLTMNT01_75251,Kalista,Lee Sin,Ahri,Ashe,Gragas,Draven,Jarvan IV,Karma,Rell,Renekton,0.6666666666666666,0.3333333333333333,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.48,0.5714285714285714,0.5263157894736842,0.4444444444444444,0.5,0.5714285714285714,0.3,0.4,0.58,0.5238095238095238,0.5925925925925927,0.5462962962962963,1
LOLTMNT01_75283,Varus,Lee Sin,Ahri,Neeko,Renekton,Draven,Sejuani,Karma,Ashe,Ornn,1.0,0.5,0.5,1.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.52,0.5862068965517241,0.5238095238095238,0.6428571428571429,0.5217391304347826,0.5,0.5227272727272727,0.4090909090909091,0.47368421052631576,0.8571428571428571,0.5833333333333334,0.5416666666666666,1
LOLTMNT01_75614,Sivir,Lee Sin,Orianna,Nautilus,Aatrox,Zeri,Vi,Ahri,Leona,Jax,0.5,0.5,0.6666666666666666,0.5,0.4,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.5,0.6129032258064516,0.62,0.54,0.52,0.4,0.5,0.5652173913043478,0.4444444444444444,0.6666666666666666,0.4780701754385965,0.6571207430340558,0
LOLTMNT01_76204,Caitlyn,Rell,Orianna,Ashe,Aatrox,Xayah,Vi,Taliyah,Rakan,Jax,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,0.5,0.75,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.6363636363636364,0.54,0.64,0.45,0.54,0.42857142857142855,0.48717948717948717,0.44,0.5806451612903226,0.6521739130434783,0.5,0.642361111111111,0
LOLTMNT01_76245,Kai'Sa,Lee Sin,Orianna,Nautilus,Olaf,Zeri,Vi,Ahri,Alistar,Gnar,1.0,0.0,0.5,0.4,1.0,1.0,0.75,1.0,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.46153846153846156,0.59375,0.6,0.54,0.6,0.42857142857142855,0.5121951219512195,0.5833333333333334,0.4,0.6206896551724138,0.4583333333333333,0.6703703703703704,0
LOLTMNT01_76929,Zeri,Rell,Hwei,Lulu,Renekton,Kai'Sa,Sejuani,Taliyah,Rakan,Olaf,0.5,0.5,1.0,0.5,1.0,0.0,0.75,0.4,0.5,0.75,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.45454545454545453,0.52,0.4864864864864865,0.42857142857142855,0.5384615384615384,0.4,0.5,0.42,0.6060606060606061,0.5294117647058824,0.7777777777777778,0.5925925925925927,0
LOLTMNT01_76943,Lucian,Sejuani,Aurelion Sol,Nami,K'Sante,Draven,Xin Zhao,Taliyah,Nautilus,Renekton,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.625,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5365853658536586,0.5106382978723404,0.5,0.6,0.58,0.4444444444444444,0.38636363636363635,0.44,0.52,0.5185185185185185,0.7243589743589745,0.6096491228070176,1
LOLTMNT01_76960,Varus,Xin Zhao,Ahri,Rell,Gwen,Zeri,Vi,Taliyah,Nautilus,Renekton,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.75,0.7142857142857143,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.52,0.37777777777777777,0.6,0.52,0.42857142857142855,0.43478260869565216,0.5238095238095238,0.44,0.5,0.5,0.6136363636363636,0.6041666666666666,1
LOLTMNT01_76968,Varus,Vi,Taliyah,Nautilus,Renekton,Lucian,Maokai,Karma,Nami,Jax,1.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.75,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.54,0.5116279069767442,0.44,0.5,0.4827586206896552,0.5476190476190477,0.64,0.391304347826087,0.6190476190476191,0.68,0.6388888888888888,0.573529411764706,1
LOLTMNT01_77250,Xayah,Rell,Hwei,Rakan,Renekton,Kai'Sa,Sejuani,Taliyah,Alistar,Olaf,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4666666666666667,0.52,0.4722222222222222,0.59375,0.52,0.42857142857142855,0.5111111111111111,0.44,0.42857142857142855,0.5625,0.7651515151515151,0.6225490196078431,1
LOLTMNT01_77552,Senna,Jarvan IV,Karma,Braum,Renekton,Smolder,Sejuani,Taliyah,Nautilus,Olaf,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.6,0.6,0.2,0.6578947368421053,0.2727272727272727,0.375,0.875,0.5,0.40476190476190477,0.5208333333333334,0.44,0.5,0.5555555555555556,0.7651515151515151,0.4402834008097166,0
LOLTMNT01_77603,Ashe,Sejuani,Hwei,Rell,Renekton,Jhin,Vi,Taliyah,Nautilus,Jax,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.6,0.7142857142857143,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.2,0.6,0.6,0.2,0.42857142857142855,0.5306122448979592,0.47368421052631576,0.52,0.4838709677419355,0.5,0.5333333333333333,0.48,0.48,0.6538461538461539,0.7243589743589745,0.4471055088702148,0
LOLTMNT01_77637,Varus,Volibear,Taliyah,Blitzcrank,Aatrox,Smolder,Lee Sin,Ahri,Rakan,Twisted Fate,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.0,0.6,0.6,0.5,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.54,0.4,0.48,0.2,0.5,0.4318181818181818,0.5757575757575758,0.5925925925925926,0.6176470588235294,0.21428571428571427,0.6515151515151515,0.5520833333333334,1
LOLTMNT01_78262,Kai'Sa,Xin Zhao,Ahri,Nautilus,Aatrox,Smolder,Vi,Taliyah,Alistar,Jayce,0.5,0.5,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.5,1.0,0.6,0.2,0.6,0.6,0.2,0.8,0.8,0.8,0.8,0.8,0.4375,0.391304347826087,0.6153846153846154,0.5,0.52,0.4186046511627907,0.5227272727272727,0.46,0.4090909090909091,0.5,0.4696428571428572,0.7083333333333334,0
LOLTMNT01_78313,Kog'Maw,Nocturne,Orianna,Lulu,Aatrox,Senna,Lee Sin,Akali,Tahm Kench,Renekton,1.0,1.0,0.75,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5238095238095238,0.6,0.375,0.52,0.6410256410256411,0.5588235294117647,0.5,0.6,0.46875,0.5245098039215687,0.6833333333333332,0
LOLTMNT01_79569,Kalista,Rell,Aurelion Sol,Renata Glasc,Renekton,Varus,Xin Zhao,Karma,Heimerdinger,Gnar,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.5,0.52,0.5,0.25,0.48484848484848486,0.54,0.3829787234042553,0.36,0.5,0.6333333333333333,0.6136363636363636,0.6957671957671958,1
LOLTMNT01_79588,Aphelios,Rell,Hwei,Lulu,Gnar,Jinx,Vi,Tristana,Leona,Rumble,1.0,1.0,0.6,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5,0.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.52,0.46153846153846156,0.3333333333333333,0.6129032258064516,0.6153846153846154,0.5434782608695652,0.375,0.5,0.4117647058823529,0.6388888888888888,0.63125,0
LOLTMNT01_79600,Varus,Rell,Karma,Neeko,Olaf,Kai'Sa,Vi,Tristana,Bard,Rumble,1.0,0.8,0.0,1.0,0.5,1.0,0.75,0.5,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.5,0.52,0.34615384615384615,0.6875,0.5789473684210527,0.4117647058823529,0.5531914893617021,0.4117647058823529,0.5,0.42857142857142855,0.6166666666666667,0.6454248366013072,0
LOLTMNT01_79609,Kog'Maw,Maokai,LeBlanc,Braum,Olaf,Jinx,Rell,Karma,Milio,Renekton,0.5,0.75,1.0,1.0,0.0,0.5,0.6666666666666666,0.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.64,0.5,0.7777777777777778,0.55,0.6428571428571429,0.52,0.3333333333333333,0.5945945945945946,0.4857142857142857,0.6582491582491582,0.5961538461538461,0
LOLTMNT01_79786,Jinx,Maokai,Orianna,Leona,Renekton,Kai'Sa,Lee Sin,Taliyah,Nautilus,Jax,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6666666666666666,0.64,0.58,0.5454545454545454,0.5,0.4444444444444444,0.5555555555555556,0.5,0.46,0.6896551724137931,0.6545454545454544,0.6535087719298246,0
LOLTMNT01_79792,Varus,Volibear,Aurelion Sol,Alistar,Gragas,Ashe,Rell,Taliyah,Seraphine,Renekton,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,1.0,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.48,0.5,0.5,0.43478260869565216,0.3333333333333333,0.4090909090909091,0.52,0.5,0.16666666666666666,0.4864864864864865,0.6666666666666666,0.6292270531400966,1
LOLTMNT01_80204,Varus,Rell,Tristana,Heimerdinger,Renekton,Kalista,Maokai,Taliyah,Neeko,Jax,0.75,0.8,0.5,0.0,0.5,0.8,1.0,1.0,1.0,0.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.52,0.52,0.4,0.5,0.5,0.52,0.64,0.48,0.6666666666666666,0.6666666666666666,0.6616959064327486,0.6268115942028986,0
LOLTMNT01_80400,Lucian,Maokai,Karma,Nami,Jax,Aphelios,Lee Sin,Hwei,Nautilus,K'Sante,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.5348837209302325,0.62,0.35714285714285715,0.5909090909090909,0.6785714285714286,0.6666666666666666,0.5714285714285714,0.45,0.48,0.58,0.6388888888888888,0.6823308270676692,1
LOLTMNT02_112637,Kalista,Sejuani,Azir,Taric,Skarner,Ashe,Taliyah,Varus,Leona,Renekton,0.375,0.6,0.5,0.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.4,0.4,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.52,0.46,0.56,0.5,0.7368421052631579,0.375,0.48,0.56,0.4,0.4,0.4317528735632184,0.44722222222222224,0
LOLTMNT02_112700,Kai'Sa,Vi,Corki,Alistar,Gragas,Ezreal,Sejuani,Hwei,Rell,Jax,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,0.5,0.75,0.5714285714285714,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4444444444444444,0.5,0.5,0.5217391304347826,0.5384615384615384,0.3157894736842105,0.46,0.44,0.42,0.62,0.6620370370370371,0.6215538847117795,1
LOLTMNT02_112758,Xayah,Zyra,Corki,Rakan,Skarner,Kai'Sa,Sejuani,Tristana,Leona,K'Sante,0.625,0.5,0.5,0.8571428571428571,1.0,0.5,0.7142857142857143,0.25,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.2,0.2,0.4,0.5666666666666667,0.5,0.5,0.66,0.6666666666666666,0.4473684210526316,0.46,0.62,0.42,0.36,0.572463768115942,0.4785400319674514,1
LOLTMNT02_113731,Draven,Sejuani,Tristana,Blitzcrank,Camille,Jinx,Xin Zhao,Hwei,Lulu,Jax,0.0,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.42857142857142855,0.44,0.62,0.2857142857142857,0.5882352941176471,0.475,0.42,0.46,0.4090909090909091,0.64,0.3125,0.5242117117117117,1
LOLTMNT02_113792,Jhin,Vi,Corki,Rell,Rumble,Kai'Sa,Skarner,Hwei,Alistar,Twisted Fate,0.5,0.0,0.5,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.5,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.4,0.52,0.5,0.4,0.44,0.4594594594594595,0.7,0.42,0.5319148936170213,0.37037037037037035,0.4560649935649936,0.6875,1
LOLTMNT02_116085,Sivir,Maokai,Jayce,Alistar,Rumble,Jhin,Skarner,Taliyah,Leona,K'Sante,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.4,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.6666666666666666,0.6,0.5833333333333334,0.5208333333333334,0.46,0.42857142857142855,0.6818181818181818,0.5,0.42,0.34,0.5073099415204679,0.629047619047619,1
LOLTMNT02_116217,Xayah,Maokai,Corki,Rakan,Renekton,Senna,Vi,Taliyah,Nautilus,Twisted Fate,0.5,0.5,0.3333333333333333,0.5,0.4,0.0,1.0,0.5,0.3333333333333333,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.5806451612903226,0.62,0.52,0.66,0.42,0.56,0.54,0.48,0.64,0.35714285714285715,0.3495670995670996,0.46681452684742164,0
LOLTMNT02_116262,Ezreal,Viego,Taliyah,Nautilus,Rumble,Zeri,Vi,Hwei,Rakan,Skarner,0.5,0.5,0.0,0.6,0.5,0.5,1.0,0.875,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.3,0.3333333333333333,0.48,0.64,0.44,0.5,0.56,0.4,0.64,0.68,0.4823280423280424,0.668918918918919,0
LOLTMNT02_116896,Zeri,Brand,Tristana,Nautilus,Jax,Varus,Maokai,Yone,Leona,Kennen,0.0,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.52,0.6,0.62,0.6,0.6,0.56,0.6,0.625,0.42,0.6666666666666666,0.39690382081686426,0.5698246323246323,0
LOLTMNT02_118142,Ashe,Sejuani,Yone,Rell,Rumble,Zeri,Brand,Tristana,Alistar,Skarner,0.0,0.0,0.6666666666666666,0.25,0.75,0.6,0.5,0.5,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.3877551020408163,0.46,0.6521739130434783,0.4,0.46,0.5,0.5,0.62,0.5306122448979592,0.6521739130434783,0.4731091617933723,0.5797872340425532,0
LOLTMNT02_118188,Twitch,Brand,Corki,Annie,Skarner,Lucian,Sejuani,Tristana,Nami,Olaf,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.5,0.5555555555555556,0.5,0.5,0.6666666666666666,0.54,0.44,0.62,0.5609756097560976,0.5757575757575758,0.6087755913337308,0.4188888888888888,1
LOLTMNT02_118888,Ashe,Karthus,Tryndamere,Nautilus,K'Sante,Zeri,Zyra,Tristana,Rell,Camille,0.5,1.0,1.0,0.4444444444444444,0.5,0.3333333333333333,0.5,0.0,0.25,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0.38,0.5555555555555556,0.5,0.62,0.32,0.5,0.5,0.62,0.4,0.6111111111111112,0.6315156169994879,0.3980045492142266,0
LOLTMNT02_119693,Zeri,Maokai,Corki,Poppy,Renekton,Ashe,Vi,Yone,Rell,Jax,0.6,0.8571428571428571,0.8333333333333334,0.5,0.5,0.0,0.5,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.6,0.6,0.52,0.6,0.46,0.4090909090909091,0.42,0.4,0.56,0.6538461538461539,0.46,0.58,0.7148148148148148,0.3721819645732689,1
LOLTMNT02_119886,Ashe,Brand,Tristana,Rell,Aatrox,Ezreal,Maokai,Jayce,Nautilus,Rumble,1.0,0.5,0.0,0.5454545454545454,0.6,0.5,0.0,0.5,0.125,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.2,0.2,0.2,0.2,0.38,0.6153846153846154,0.64,0.5,0.52,0.38461538461538464,0.6,0.5714285714285714,0.58,0.42,0.5,0.11111111111111112,1
LOLTMNT02_120696,Ashe,Brand,Tristana,Nautilus,Olaf,Varus,Maokai,Corki,Leona,Jax,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.8,1.0,0.0,0.6666666666666666,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.38,0.5454545454545454,0.62,0.56,0.5588235294117647,0.56,0.6,0.48,0.4,0.56,0.562037037037037,0.5326510721247564,1
LOLTMNT02_120734,Kai'Sa,Rumble,Yone,Pyke,K'Sante,Zeri,Sejuani,Ezreal,Rell,Twisted Fate,0.0,0.0,1.0,0.0,0.5,0.5,0.25,1.0,0.3333333333333333,0.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.4418604651162791,0.42,0.6296296296296297,0.625,0.32,0.54,0.44,0.30434782608695654,0.46,0.4,0.39402693432298697,0.523004773004773,0
LOLTMNT02_120763,Kai'Sa,Zyra,Jayce,Leona,Renekton,Varus,Nidalee,Ezreal,Nautilus,Skarner,0.5,0.5,0.5,0.0,0.625,0.5,0.5,0.5,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.6,0.6,0.6,0.4318181818181818,0.5,0.6153846153846154,0.4,0.42,0.54,0.6666666666666666,0.3333333333333333,0.58,0.7037037037037037,0.4222222222222222,0.5913825757575758,0
LOLTMNT02_120795,Ezreal,Brand,Corki,Rell,Camille,Zeri,Zyra,Tristana,Nautilus,Sejuani,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.45454545454545453,0.5,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.2,0.2,0.2,0.36,0.5833333333333334,0.46,0.48,0.631578947368421,0.56,0.4,0.64,0.6,0.46,0.6540404040404041,0.4366666666666667,1
LOLTMNT02_120819,Sivir,Sejuani,Yone,Leona,Kennen,Zeri,Taliyah,Tristana,Nautilus,Twisted Fate,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.7142857142857143,0.46,0.6071428571428571,0.38,0.75,0.54,0.48,0.64,0.58,0.41935483870967744,0.5877572309151257,0.4183633853151398,1
LOLTMNT02_127239,Jinx,Sejuani,Hwei,Leona,Urgot,Kai'Sa,Brand,Corki,Alistar,K'Sante,0.5,0.5,0.2,0.75,0.0,0.5,1.0,1.0,1.0,0.8571428571428571,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.47619047619047616,0.5,0.4,0.4,0.5,0.4166666666666667,0.6428571428571429,0.5,0.52,0.3,0.45166320166320173,0.5868055555555555,0
LOLTMNT02_127702,Zeri,Brand,Ezreal,Leona,Skarner,Kai'Sa,Maokai,Syndra,Rell,Olaf,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.25,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.52,0.6666666666666666,0.39285714285714285,0.38,0.6896551724137931,0.42857142857142855,0.6,0.42857142857142855,0.5,0.5714285714285714,0.49261204481792714,0.4247685185185185,1
LOLTMNT02_127762,Xayah,Brand,Corki,Rakan,Skarner,Jhin,Zyra,Tristana,Leona,K'Sante,0.7142857142857143,1.0,0.5,1.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.5714285714285714,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.5625,0.6875,0.54,0.66,0.7,0.4583333333333333,0.375,0.6,0.4,0.28,0.5106060606060606,0.6227190605239387,0
LOLTMNT02_127805,Ezreal,Nidalee,Jayce,Skarner,K'Sante,Lucian,Vi,Corki,Nami,Mordekaiser,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.43333333333333335,0.6875,0.5333333333333333,0.6774193548387096,0.28,0.5,0.56,0.52,0.5476190476190477,0.2,0.42673814165042234,0.5462962962962963,1
LOLTMNT02_129058,Jhin,Sejuani,Corki,Rakan,Rumble,Ziggs,Xin Zhao,Tristana,Rell,Kennen,0.5,0.3333333333333333,0.5,0.8571428571428571,0.6666666666666666,1.0,0.4,1.0,0.2,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4090909090909091,0.48,0.48,0.66,0.42,0.5,0.42,0.64,0.5,0.7692307692307693,0.6159090909090909,0.46090321090321085,1
LOLTMNT02_129104,Ezreal,Sejuani,Yone,Rell,Mordekaiser,Kai'Sa,Zyra,Corki,Leona,Skarner,0.0,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.37037037037037035,0.48,0.6206896551724138,0.48,0.5,0.4222222222222222,0.3333333333333333,0.48,0.38,0.7142857142857143,0.40694789081885857,0.33946078431372556,1
LOLTMNT02_129167,Lucian,Vi,Yone,Braum,Kennen,Kai'Sa,Lee Sin,Corki,Leona,Rumble,1.0,0.5,0.5,1.0,1.0,0.75,0.5714285714285714,1.0,0.3333333333333333,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.52,0.56,0.6333333333333333,0.6666666666666666,0.7142857142857143,0.41304347826086957,0.44,0.48,0.38,0.44,0.5833333333333334,0.6754385964912281,0
LOLTMNT02_129204,Jhin,Zyra,Corki,Nautilus,Malphite,Kai'Sa,Diana,Tristana,Leona,Twisted Fate,0.5,0.5,0.4,0.42857142857142855,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.4,0.6,0.4,0.4,0.2,0.6,0.6,0.6,0.6,0.6,0.43478260869565216,0.2857142857142857,0.48,0.56,0.5,0.425531914893617,0.5,0.62,0.4,0.40625,0.4800950683303625,0.5260683760683761,1
LOLTMNT02_129712,Jinx,Gragas,Corki,Nautilus,Renekton,Zeri,Maokai,Lucian,Rell,K'Sante,0.5,0.5,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5,0.0,0.5,0.3333333333333333,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.46511627906976744,0.5714285714285714,0.52,0.58,0.4,0.52,0.58,0.52,0.48,0.3,0.44946393762183234,0.33042328042328045,1
LOLTMNT02_129765,Xayah,Jarvan IV,Ezreal,Rakan,Rumble,Kalista,Vi,Corki,Renata Glasc,Gragas,0.6666666666666666,1.0,0.5,0.875,0.75,0.5714285714285714,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.34782608695652173,0.41379310344827586,0.66,0.46,0.5,0.56,0.52,0.35714285714285715,0.6,0.5935374149659864,0.6816239316239315,1
LOLTMNT02_130299,Draven,Maokai,Azir,Rell,K'Sante,Zeri,Skarner,Taliyah,Nautilus,Gwen,0.8,0.5714285714285714,0.4444444444444444,0.5,0.5555555555555556,0.3333333333333333,1.0,0.8888888888888888,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4666666666666667,0.58,0.56,0.48,0.3,0.52,0.6875,0.46,0.58,0.5217391304347826,0.4134199134199134,0.46491482771970577,1
LOLTMNT02_131118,Kai'Sa,Sejuani,Hwei,Leona,Gnar,Jhin,Taliyah,Galio,Rell,Camille,0.8,0.75,0.8888888888888888,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.42,0.5,0.4,0.42,0.5945945945945946,0.48,0.48,0.5,0.48,0.65,0.6666666666666666,0.49661246612466126,0
LOLTMNT02_131160,Kai'Sa,Xin Zhao,Tristana,Leona,Gwen,Ezreal,Zyra,Corki,Braum,Gnar,0.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,1.0,0.75,0.4,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.42,0.42,0.6,0.4,0.5454545454545454,0.45161290322580644,0.4444444444444444,0.5,0.64,0.5789473684210527,0.5154761904761905,0.6,0
LOLTMNT02_131189,Ezreal,Taliyah,Lucian,Nautilus,Renekton,Kai'Sa,Brand,Jhin,Leona,K'Sante,0.0,0.5,0.0,0.2857142857142857,0.3333333333333333,0.0,0.5,0.5,0.6,0.6666666666666666,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.46875,0.5,0.5,0.58,0.42,0.42,0.6470588235294118,0.5,0.4,0.28,0.3222222222222222,0.4554334554334554,0
