gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,blue_win_label,patch,teamname_blue,teamname_red
LOLTMNT02_211045,Ezreal,Skarner,Mel,Bard,Ambessa,Varus,Zyra,Corki,Rell,Cho'Gath,1.0,1.0,0.5,0.5,1.0,0.8888888888888888,1.0,0.5,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,15.03,RED Canids,LOUD
LOLTMNT02_211085,Ashe,Sejuani,Sylas,Braum,Renekton,Jhin,Maokai,Viktor,Rakan,Olaf,0.2,0.6666666666666666,0.5,0.5,0.38461538461538464,0.8571428571428571,0.875,1.0,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,15.03,LOUD,RED Canids
LOLTMNT02_211159,Zeri,Zyra,Jayce,Leona,Renekton,Kai'Sa,Sejuani,Mel,Rell,Ambessa,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,0.6,1.0,0.8,0.5,0.3333333333333333,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,15.03,FURIA,paiN Gaming
LOLTMNT02_211189,Jinx,Ivern,Yone,Pantheon,Rumble,Miss Fortune,Wukong,Azir,Nautilus,Aatrox,1.0,1.0,0.5,0.5,0.8888888888888888,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,15.03,paiN Gaming,FURIA
LOLTMNT02_252966,Zeri,Vi,Sylas,Lulu,Renekton,Lucian,Sejuani,Ahri,Nami,Aatrox,0.625,0.0,0.5,0.0,0.75,0.8333333333333334,0.6666666666666666,0.75,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0,15.09,Fluxo W7M,LOUD
LOLTMNT02_252997,Jhin,Xin Zhao,Ahri,Alistar,Jayce,Miss Fortune,Lillia,Corki,Rell,Sion,0.0,0.75,0.7272727272727273,0.42857142857142855,1.0,0.6666666666666666,0.8571428571428571,1.0,0.75,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,15.09,FURIA,RED Canids
LOLTMNT02_254941,Ashe,Pantheon,Azir,Braum,Sion,Miss Fortune,Xin Zhao,Taliyah,Rell,Camille,0.5,0.5,0.3333333333333333,0.6,0.0,0.3333333333333333,0.375,0.5333333333333333,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0,15.09,Fluxo W7M,LOUD
LOLTMNT02_254996,Ashe,Skarner,Ryze,Nautilus,Renekton,Lucian,Sejuani,Zoe,Nami,Aatrox,0.625,0.75,0.5,0.46153846153846156,0.5454545454545454,1.0,1.0,0.5,0.5,0.42857142857142855,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,15.09,FURIA,RED Canids
LOLTMNT02_255362,Lucian,Vi,Viktor,Braum,Rumble,Miss Fortune,Lillia,Yone,Bard,Sion,1.0,0.625,0.5,0.8181818181818182,0.9166666666666666,0.8,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0,15.09,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_255378,Caitlyn,Skarner,Azir,Neeko,Jax,Jhin,Sejuani,Sylas,Rakan,Renekton,0.6,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,1.0,0.6666666666666666,0.5,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,15.09,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_255397,Kai'Sa,Ivern,Tristana,Nautilus,Jayce,Xayah,Xin Zhao,Ryze,Rell,K'Sante,0.8888888888888888,0.0,1.0,1.0,0.0,0.7692307692307693,0.25,0.5,0.45454545454545453,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,15.09,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_255419,Kalista,Vi,Ryze,Rell,Ambessa,Ezreal,Naafiri,Taliyah,Karma,Sion,1.0,0.75,0.5,0.6111111111111112,1.0,1.0,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0,15.09,Leviatan,Isurus Estral
LOLTMNT02_255431,Caitlyn,Jax,Yone,Lux,Rumble,Ashe,Xin Zhao,Akali,Leona,Gwen,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0,15.09,Isurus Estral,Leviatan
LOLTMNT02_255452,Miss Fortune,Lee Sin,Azir,Alistar,Gnar,Kai'Sa,Pantheon,Xerath,Nautilus,Camille,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,0.5333333333333333,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,15.09,Isurus Estral,Leviatan
LOLTMNT02_261996,Ezreal,Pantheon,Azir,Karma,Jayce,Lucian,Xin Zhao,Ahri,Nami,Sion,1.0,0.5,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,15.09,Isurus Estral,paiN Gaming
LOLTMNT02_263009,Miss Fortune,Lillia,Yone,Nautilus,Gnar,Jhin,Sejuani,Taliyah,Rell,Jax,1.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,1.0,0.5,0.6153846153846154,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,15.09,Isurus Estral,paiN Gaming
LOLTMNT02_263025,Kalista,Naafiri,Orianna,Soraka,Galio,Draven,Poppy,Akali,Renata Glasc,Rumble,0.5454545454545454,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,15.09,paiN Gaming,Isurus Estral
LOLTMNT02_263052,Ashe,Xin Zhao,Neeko,Nautilus,Rumble,Miss Fortune,Pantheon,Taliyah,Rell,Sion,0.6666666666666666,0.6,0.5,0.5,0.0,0.8333333333333334,0.5,0.0,0.0,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0,15.09,Leviatan,Vivo Keyd Stars
LOLTMNT02_263066,Lucian,Vi,Ryze,Nami,Aatrox,Corki,Sejuani,Cassiopeia,Rakan,Ambessa,0.6666666666666666,0.75,0.5,0.5,1.0,0.5,0.5384615384615384,0.5,0.9,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,1,15.09,Vivo Keyd Stars,Leviatan
LOLTMNT02_263665,Corki,Jax,Sylas,Neeko,Gwen,Ezreal,Xin Zhao,Cassiopeia,Leona,Shen,0.0,0.75,1.0,0.5,0.8333333333333334,0.3333333333333333,0.0,0.5,0.6666666666666666,0.5,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,15.09,FURIA,Fluxo W7M
LOLTMNT02_263703,Lucian,Poppy,Syndra,Nami,Gwen,Xayah,Vi,Ryze,Rakan,Renekton,0.8571428571428571,0.5,0.5,0.8571428571428571,0.5,0.6666666666666666,0.45454545454545453,0.5,0.6,0.5454545454545454,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,1,15.09,LOUD,RED Canids
LOLTMNT02_263715,Kai'Sa,Skarner,Viktor,Neeko,Gnar,Ashe,Nocturne,Aurora,Alistar,Aatrox,0.3333333333333333,1.0,0.75,0.0,0.8571428571428571,0.375,0.5,0.25,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,15.09,RED Canids,LOUD
LOLTMNT02_264478,Jhin,Pantheon,Ahri,Nautilus,Rumble,Ashe,Naafiri,Taliyah,Rell,Ryze,0.3333333333333333,0.5,0.75,0.5,0.8571428571428571,0.42857142857142855,0.0,0.4,0.5714285714285714,0.5,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0,15.09,FURIA,Fluxo W7M
LOLTMNT02_264499,Zeri,Dr. Mundo,Akali,Lulu,Jayce,Lucian,Skarner,LeBlanc,Nami,Sion,0.5555555555555556,0.5,1.0,0.0,0.5,0.3333333333333333,0.8,0.25,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0,15.09,Fluxo W7M,FURIA
LOLTMNT02_264540,Miss Fortune,Pantheon,Taliyah,Nautilus,Ambessa,Ezreal,Xin Zhao,Ahri,Rell,Rumble,0.4,0.5,0.5625,0.7,0.0,0.75,0.3333333333333333,0.5,0.7058823529411765,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0,15.09,LOUD,RED Canids
LOLTMNT02_290829,Kai'Sa,Poppy,Azir,Alistar,Sion,Miss Fortune,Jarvan IV,Ziggs,Rakan,Rumble,0.4,0.5,0.4444444444444444,0.5,0.5,0.8,1.0,1.0,0.7222222222222222,0.75,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0,15.15,FURIA,paiN Gaming
LOLTMNT02_290843,Senna,Vi,Aurora,Nautilus,Gangplank,Lucian,Skarner,Orianna,Nami,Jax,0.6,0.5,0.6,0.4666666666666667,0.5,0.75,0.6,0.6666666666666666,0.75,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0,15.15,FURIA,paiN Gaming
LOLTMNT02_290859,Yunara,Wukong,Annie,Nautilus,Ambessa,Xayah,Xin Zhao,Azir,Rakan,Sion,0.5,0.0,0.5,0.47058823529411764,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,0.2,0.2,0.2,0.0,0.0,0.4,0.4,0.3333333333333333,0.4,0.3333333333333333,0,15.15,Fluxo W7M,Isurus
LOLTMNT02_290875,Ashe,Pantheon,Ryze,Seraphine,Renekton,Lucian,Poppy,Aurora,Blitzcrank,K'Sante,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.4,0.5,1,15.15,Fluxo W7M,Isurus
LOLTMNT02_290888,Sivir,Vi,Viktor,Alistar,Yorick,Corki,Sejuani,Sylas,Rell,Jax,1.0,0.42857142857142855,1.0,0.8888888888888888,0.5,0.0,0.0,0.0,0.55,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,1,15.15,Isurus,Fluxo W7M
LOLTMNT02_291800,Sivir,Xin Zhao,Ryze,Neeko,Gwen,Varus,Wukong,Zoe,Karma,Ambessa,0.0,0.36363636363636365,1.0,0.7,1.0,0.45454545454545453,0.6666666666666666,0.5,0.0,0.5,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0,15.15,paiN Gaming,FURIA
LOLTMNT02_292203,Sivir,Vi,Akali,Neeko,Ambessa,Jhin,Xin Zhao,Sylas,Alistar,Rumble,0.0,0.6428571428571429,0.5,0.5,0.5,0.75,0.25,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0,15.15,Leviatan,Vivo Keyd Stars
LOLTMNT02_293142,Senna,Trundle,Ryze,Nautilus,Gwen,Corki,Wukong,Orianna,Rell,Jax,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.4,0.4,0,15.15,Leviatan,Vivo Keyd Stars
LOLTMNT02_293178,Xayah,Xin Zhao,Orianna,Rakan,Renekton,Ezreal,Wukong,Taliyah,Bard,Yorick,0.75,0.5,0.0,0.6666666666666666,0.4444444444444444,1.0,0.5,0.5,1.0,0.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2,0.8,0.4,0.6666666666666666,0.4,0.4,0,15.15,LOUD,RED Canids
LOLTMNT02_293204,Kai'Sa,Volibear,Aurora,Rell,Ambessa,Senna,Vi,Annie,Alistar,Aatrox,0.4,0.5,0.5,0.42857142857142855,0.0,1.0,0.0,0.5,0.5714285714285714,0.375,0.2,0.25,0.25,0.2,0.2,0.8,0.6,0.75,0.6,0.6,1,15.15,LOUD,RED Canids
LOLTMNT02_293222,Corki,Pantheon,Sylas,Leona,Galio,Jhin,Jarvan IV,Yone,Nautilus,Rumble,0.5,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.5833333333333334,0.5555555555555556,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,15.15,RED Canids,LOUD
LOLTMNT02_298552,Senna,Trundle,Azir,Rell,Ambessa,Sivir,Nocturne,Orianna,Nautilus,Renekton,0.6,0.5,0.3,0.5238095238095238,0.0,0.0,0.5,0.5,0.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0,15.15,Fluxo W7M,Leviatan
LOLTMNT02_298566,Ezreal,Xin Zhao,Viktor,Leona,Sion,Corki,Vi,Ryze,Rakan,K'Sante,0.5,0.2727272727272727,0.5,0.45454545454545453,0.0,0.3333333333333333,0.6,0.0,0.5,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,15.15,Fluxo W7M,Leviatan
LOLTMNT02_299001,Kai'Sa,Jarvan IV,Viktor,Rell,Gwen,Yunara,Xin Zhao,Ryze,Renata Glasc,Aurora,0.8181818181818182,0.5,0.0,0.16666666666666666,0.8333333333333334,0.5,0.8,0.5,0.5,0.5,0.8,0.8,0.8,0.4,0.8,0.6,0.6,0.6,0.6,0.6,0,15.15,Vivo Keyd Stars,FURIA
LOLTMNT02_299012,Varus,Trundle,Galio,Nautilus,Ambessa,Sivir,Vi,Ahri,Braum,Rumble,0.5,1.0,0.0,0.3333333333333333,0.5,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8,0.8,0.4,0.8,0.6,0.6,0.6,0.6,0.6,1,15.15,Vivo Keyd Stars,FURIA
LOLTMNT02_299022,Miss Fortune,Pantheon,Annie,Alistar,Sion,Corki,Skarner,Akali,Neeko,K'Sante,0.7,0.4,1.0,0.5,0.5,0.0,0.75,0.6666666666666666,0.4,0.5,0.8,0.8,0.8,0.6,0.8,0.4,0.4,0.4,0.4,0.4,0,15.15,Vivo Keyd Stars,FURIA
LOLTMNT02_299061,Sivir,Wukong,Orianna,Alistar,Rumble,Yunara,Vi,Taliyah,Nautilus,Sion,1.0,1.0,0.0,0.4166666666666667,0.5,0.5,0.5,0.0,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,1,15.15,LOUD,Isurus
LOLTMNT02_299077,Varus,Trundle,Aurora,Bard,Cho'Gath,Lucian,Ambessa,Annie,Pyke,Yorick,1.0,1.0,0.0,0.5,0.5,0.8181818181818182,0.0,1.0,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,15.15,Isurus,LOUD
LOLTMNT02_299540,Yunara,Jarvan IV,Taliyah,Rell,K'Sante,Corki,Wukong,Akali,Neeko,Cho'Gath,0.5,1.0,0.5,0.4666666666666667,0.7058823529411765,1.0,1.0,0.5,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0,15.15,paiN Gaming,RED Canids
LOLTMNT02_299571,Varus,Xin Zhao,Sylas,Rakan,Rumble,Sivir,Trundle,Galio,Bard,Ambessa,0.0,0.3333333333333333,1.0,0.5625,1.0,0.0,1.0,0.6666666666666666,1.0,0.75,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,15.15,RED Canids,paiN Gaming
LOLTMNT02_33234,Kalista,Nocturne,Azir,Rakan,Aatrox,Aphelios,Vi,Orianna,Lulu,K'Sante,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,14.01,Vivo Keyd Stars,INTZ
LOLTMNT02_33261,Caitlyn,Maokai,Orianna,Milio,K'Sante,Varus,Jarvan IV,Azir,Renata Glasc,Gwen,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,14.01,paiN Gaming,FURIA
LOLTMNT02_33736,Kalista,Rell,Azir,Rakan,K'Sante,Varus,Lee Sin,Orianna,Nautilus,Udyr,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,14.01,FURIA,LOUD
LOLTMNT02_33787,Kalista,Vi,Corki,Nautilus,Rumble,Caitlyn,Rell,Sylas,Ashe,Sion,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,14.01,Los Grandes,INTZ
LOLTMNT02_34214,Jhin,Maokai,Tristana,Nautilus,Rumble,Varus,Rell,Corki,Rakan,Ornn,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,14.01,Fluxo,KaBuM! Esports
LOLTMNT02_34286,Kalista,Vi,Orianna,Renata Glasc,Jax,Varus,Rell,Azir,Ashe,Pantheon,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,14.01,LOUD,Liberty
LOLTMNT02_34311,Nilah,Lee Sin,Corki,Senna,Udyr,Seraphine,Xin Zhao,Azir,Hwei,Aatrox,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,14.01,RED Canids,Los Grandes
LOLTMNT02_34812,Varus,Jax,Azir,Braum,K'Sante,Kalista,Xin Zhao,Orianna,Rell,Kayle,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,14.01,Liberty,paiN Gaming
LOLTMNT02_34853,Lucian,Lee Sin,Corki,Milio,Udyr,Seraphine,Xin Zhao,Orianna,Senna,Aatrox,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1,14.01,KaBuM! Esports,RED Canids
LOLTMNT02_34878,Lucian,Xin Zhao,Taliyah,Milio,Gwen,Aphelios,Vi,Azir,Nautilus,K'Sante,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,14.01,Fluxo,Vivo Keyd Stars
LOLTMNT02_48097,Smolder,Rell,Taliyah,Nautilus,Twisted Fate,Varus,Lee Sin,Azir,Maokai,Vladimir,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.25,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.03,RED Canids,FURIA
LOLTMNT02_48145,Senna,Viego,Syndra,Nautilus,Renekton,Lucian,Jarvan IV,Taliyah,Milio,Twisted Fate,0.5,0.5,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.03,Liberty,Fluxo
LOLTMNT02_48181,Jinx,Maokai,Orianna,Tahm Kench,Aatrox,Smolder,Lee Sin,Azir,Nautilus,Olaf,0.5,0.0,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.6,0.6,0.75,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.03,Vivo Keyd Stars,LOUD
LOLTMNT02_48215,Caitlyn,Xin Zhao,Orianna,Nautilus,Rumble,Aphelios,Maokai,Hwei,Milio,Udyr,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0,14.03,INTZ,paiN Gaming
LOLTMNT02_48703,Xayah,Wukong,Karma,Rakan,Udyr,Smolder,Viego,Orianna,Nautilus,K'Sante,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,14.03,INTZ,Liberty
LOLTMNT02_48804,Xayah,Maokai,Hwei,Rakan,Aatrox,Smolder,Zac,Taliyah,Tahm Kench,K'Sante,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1,14.03,paiN Gaming,RED Canids
LOLTMNT02_48829,Jinx,Wukong,Karma,Nautilus,Zac,Smolder,Nocturne,Taliyah,Rell,Twisted Fate,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.03,KaBuM! Esports,LOUD
LOLTMNT02_48859,Kalista,Sejuani,Karma,Ashe,Jax,Varus,Rell,Orianna,Rakan,Gnar,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.8,0.6,0.6,0,14.03,Los Grandes,Vivo Keyd Stars
LOLTMNT02_49102,Smolder,Wukong,Hwei,Nautilus,Rumble,Jinx,Jarvan IV,Orianna,Maokai,K'Sante,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.03,Los Grandes,KaBuM! Esports
LOLTMNT02_49563,Kai'Sa,Nocturne,Orianna,Rell,Aatrox,Lucian,Xin Zhao,Azir,Milio,Yone,0.5,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5,0.5,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.03,FURIA,Fluxo
LOLTMNT02_50383,Jinx,Sejuani,Azir,Nautilus,Jax,Smolder,Maokai,Tristana,Leona,Aatrox,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,14.03,XV eSports,Fluxo Academy
LOLTMNT02_50927,Lucian,Sejuani,Azir,Nami,K'Sante,Twisted Fate,Vi,Orianna,Maokai,Aatrox,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.03,FURIA Youth,Fluxo Academy
LOLTMNT02_50954,Varus,Wukong,Orianna,Rakan,Rumble,Smolder,Vi,Azir,Maokai,K'Sante,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.03,Los Grandes Academy,XV eSports
LOLTMNT02_50962,Lucian,Maokai,Azir,Nami,K'Sante,Nautilus,Lee Sin,Orianna,Senna,Garen,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,1,14.03,Liberty Academy,KaBuM! Academy
LOLTMNT02_51112,Smolder,Sejuani,Taliyah,Tahm Kench,K'Sante,Senna,Viego,Azir,Nautilus,Gwen,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,14.03,RED Academy,Los Grandes Academy
LOLTMNT02_51147,Senna,Nocturne,LeBlanc,Maokai,Rumble,Kalista,Rell,Taliyah,Nautilus,Twisted Fate,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.75,0.75,0.6,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1,14.03,Vivo Keyd Stars Academy,Liberty Academy
LOLTMNT02_51173,Smolder,Sejuani,Orianna,Rell,Olaf,Senna,Lee Sin,Hwei,Nautilus,Illaoi,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1,14.03,LOUD Academy,INTZ Academy
LOLTMNT02_51206,Senna,Viego,Azir,Maokai,Aatrox,Smolder,Sejuani,Orianna,Nautilus,Gnar,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,1,14.03,paiN Gaming Academy,Flamengo Academy
LOLTMNT02_51217,Kalista,Sejuani,Orianna,Nautilus,Jax,Varus,Viego,Karma,Alistar,K'Sante,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,1,14.03,KaBuM! Academy,FURIA Youth
LOLTMNT02_51719,Aphelios,Maokai,Azir,Nautilus,Aatrox,Smolder,Rell,Orianna,Rakan,Yone,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.8,0,14.03,Flamengo Academy,Vivo Keyd Stars Academy
LOLTMNT02_51762,Varus,Maokai,Hwei,Renata Glasc,Illaoi,Senna,Sejuani,Orianna,Nautilus,Gnar,0.5,0.5,0.0,0.5,0.0,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0,14.03,INTZ Academy,RED Academy
LOLTMNT02_51831,Senna,Vi,Taliyah,Nautilus,K'Sante,Caitlyn,Maokai,Syndra,Bard,Gnar,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0,14.03,LOUD Academy,paiN Gaming Academy
